INCIDENT_MONTH,TIME_OF_DAY,PHASE_OF_FLIGHT,ALTITUDE_GROUP,DISTANCE_GROUP,SPECIES,SIZE_CLEAN,NUM_STRUCK,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,FAAREGION,STATE,SKY_CLEAN,Damage_Binary
8,Night,Take-off Run,0-500 ft,0 NM,White-tailed deer,Large,1,A,1.0,A,1.0,ASO,AL,Unknown,1
9,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,KY,Overcast,0
9,Day,Approach,Unknown,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,Overcast,0
9,Day,Take-off Run,0-500 ft,0 NM,Ring-billed gull,Medium,2-10,A,3.0,D,2.0,AGL,IL,Overcast,0
9,Day,Arrival,Unknown,0 NM,Rock pigeon,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Dusk,Landing Roll,0-500 ft,0 NM,Mourning dove,Small,1,A,4.0,D,2.0,AGL,IL,Overcast,0
9,Night,Climb,"1,501-3,500 ft",0-5 NM,Bobolink,Small,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
9,Day,Approach,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
9,Dusk,Approach,0-500 ft,0 NM,Microbats,Small,1,A,1.0,A,1.0,ASO,FL,No Cloud,0
9,Night,Approach,0-500 ft,Unknown,Semipalmated sandpiper,Small,1,A,4.0,D,2.0,ANE,MA,Some Cloud,0
9,Night,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
9,Night,Approach,0-500 ft,0 NM,Olive-sided flycatcher,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,European starling,Small,1,A,4.0,D,2.0,AGL,MI,Overcast,0
9,Night,Approach,"1,501-3,500 ft",0-5 NM,Red-eyed vireo,Small,1,A,4.0,D,2.0,AEA,NY,Some Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ACE,MO,No Cloud,0
9,Night,Landing Roll,0-500 ft,0 NM,Swainson's thrush,Small,1,A,4.0,D,2.0,AEA,PA,No Cloud,0
9,Night,Landing Roll,0-500 ft,0 NM,Mourning dove,Small,2-10,A,4.0,D,2.0,ASW,TX,No Cloud,0
9,Day,Climb,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
9,Day,Approach,0-500 ft,0 NM,Least sandpiper,Small,2-10,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Night,Approach,Unknown,Unknown,Vesper bats,Small,1,A,4.0,D,2.0,AGL,MI,Some Cloud,0
9,Night,Approach,Unknown,Unknown,Magnolia warbler,Small,1,A,4.0,D,2.0,AGL,WI,Unknown,0
9,Dusk,Approach,Unknown,Unknown,Palm warbler,Small,1,A,4.0,D,2.0,AGL,WI,Unknown,0
9,Day,Approach,0-500 ft,0 NM,Magnolia warbler,Small,2-10,A,4.0,D,2.0,ASO,FL,Some Cloud,0
9,Night,Landing Roll,0-500 ft,0 NM,Brazilian free-tailed bat,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Day,Approach,0-500 ft,0 NM,Barn swallow,Small,2-10,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Day,Approach,0-500 ft,0 NM,Western cattle egret,Small,1,A,3.0,D,2.0,ASO,FL,Some Cloud,0
9,Day,Approach,0-500 ft,0 NM,Barn swallow,Small,2-10,A,4.0,D,2.0,ASO,FL,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Ruby-throated hummingbird,Small,1,A,4.0,D,2.0,AEA,NJ,No Cloud,0
9,Day,Approach,0-500 ft,0 NM,Red-tailed hawk,Medium,1,A,2.0,C,2.0,ASO,NC,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,2-10,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Night,Approach,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Great blue heron,Large,1,A,3.0,D,2.0,AWP,CA,Some Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,Cliff swallow,Small,2-10,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Day,Approach,"501-1,500 ft",Unknown,Red-tailed hawk,Medium,1,A,4.0,D,2.0,AGL,MN,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Mourning dove,Small,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Dusk,Approach,0-500 ft,Unknown,Killdeer,Small,1,A,4.0,D,2.0,ASO,KY,Some Cloud,0
9,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,PA,Unknown,0
8,Day,Take-off Run,0-500 ft,0 NM,Hawks,Medium,1,A,3.0,D,3.0,AEA,VA,Some Cloud,1
9,Day,Take-off Run,0-500 ft,0 NM,Barn swallow,Small,2-10,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Night,Approach,"3,501-10,000 ft",Unknown,Red-eyed vireo,Small,1,A,4.0,D,2.0,AEA,NY,No Cloud,0
8,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,3.0,D,2.0,AEA,DC,Unknown,1
9,Day,Climb,0-500 ft,Unknown,Eastern meadowlark,Small,1,A,1.0,A,1.0,AGL,MI,No Cloud,0
9,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
9,Night,Landing Roll,0-500 ft,0 NM,Killdeer,Small,1,A,4.0,D,2.0,AGL,OH,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Horned lark,Small,1,A,3.0,D,2.0,ANM,CO,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Dunlin,Small,2-10,A,4.0,D,2.0,AWP,CA,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,SD,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,European starling,Small,1,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,1,A,3.0,D,2.0,ANM,OR,Overcast,0
9,Dawn,Approach,0-500 ft,0 NM,Unknown bird,Unknown,2-10,A,4.0,D,2.0,AWP,CA,Overcast,0
8,Dusk,Approach,0-500 ft,0 NM,Unknown bird - small,Small,1,A,2.0,C,1.0,ASW,OK,No Cloud,1
9,Day,Take-off Run,0-500 ft,0 NM,Perching birds (y),Small,1,A,3.0,D,2.0,AGL,MI,Unknown,0
9,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,PA,No Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,Sparrows,Small,2-10,A,4.0,D,2.0,AGL,OH,Overcast,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,2-10,A,4.0,D,2.0,ANM,OR,Overcast,0
9,Day,Take-off Run,0-500 ft,0 NM,Mourning dove,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
9,Day,Approach,0-500 ft,0 NM,Unknown bird - small,Small,2-10,A,4.0,D,2.0,ACE,MO,No Cloud,0
9,Day,Approach,0-500 ft,0 NM,Osprey,Large,1,A,4.0,D,2.0,ANE,MA,Some Cloud,0
9,Night,Approach,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,NY,No Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,MI,Some Cloud,0
9,Night,Approach,"3,501-10,000 ft",5-20 NM,Sora,Small,1,A,4.0,D,2.0,AGL,IL,No Cloud,0
9,Night,Climb,Unknown,0-5 NM,Unknown bird,Unknown,1,B,1.0,A,1.0,ANM,OR,Unknown,0
9,Day,Take-off Run,0-500 ft,0 NM,Barn swallow,Small,2-10,A,4.0,D,2.0,ASO,FL,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ANM,OR,Some Cloud,0
9,Day,Climb,0-500 ft,0 NM,Ring-billed gull,Medium,1,A,4.0,D,2.0,ANE,ME,Overcast,0
9,Day,Climb,0-500 ft,Unknown,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ANE,MA,Overcast,0
9,Day,Climb,Unknown,0 NM,Horned lark,Small,2-10,A,4.0,D,2.0,AGL,MI,Unknown,0
9,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,NJ,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,2-10,A,4.0,D,2.0,ANM,OR,Overcast,0
9,Day,Approach,Unknown,Unknown,House finch,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
9,Night,Approach,"3,501-10,000 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,KY,No Cloud,0
8,Day,Climb,0-500 ft,0 NM,Red-tailed hawk,Medium,1,A,1.0,A,1.0,AGL,IL,Some Cloud,1
9,Day,Landing Roll,0-500 ft,0 NM,Great blue heron,Large,1,A,3.0,D,2.0,AWP,CA,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
9,Night,Approach,"501-1,500 ft",Unknown,Northern waterthrush,Small,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
9,Day,Approach,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ANM,OR,Overcast,0
9,Day,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,GA,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Herring gull,Medium,1,A,4.0,D,2.0,AAL,AK,Overcast,0
9,Day,Landing Roll,0-500 ft,0 NM,Horned lark,Small,1,A,4.0,D,2.0,AWP,CA,Unknown,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,1,A,3.0,D,2.0,ACE,KS,Overcast,0
8,Day,Approach,"501-1,500 ft",5-20 NM,Turkey vulture,Large,1,A,3.0,D,2.0,ASW,TX,Some Cloud,1
9,Night,Take-off Run,0-500 ft,0 NM,Sanderling,Small,1,A,4.0,D,2.0,AGL,IL,No Cloud,0
9,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
9,Night,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
9,Night,Approach,Unknown,0 NM,American barn owl,Medium,1,A,4.0,D,2.0,ANM,WA,Some Cloud,0
9,Night,Climb,"501-1,500 ft",0-5 NM,Red-eyed vireo,Small,2-10,A,4.0,D,2.0,ASO,FL,No Cloud,0
9,Day,Approach,0-500 ft,0 NM,American pipit,Small,1,A,4.0,D,2.0,ANM,WA,Some Cloud,0
9,Night,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,IN,No Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,3.0,D,2.0,ACE,MO,No Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Night,Approach,Unknown,0-5 NM,Gray catbird,Small,1,A,4.0,D,2.0,AEA,NY,No Cloud,0
9,Day,Approach,"3,501-10,000 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Microbats,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
9,Night,Approach,0-500 ft,Unknown,Gray catbird,Small,1,A,3.0,D,2.0,ANE,ME,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Cooper's hawk,Medium,1,A,1.0,A,1.0,ASW,TX,No Cloud,0
8,Day,Take-off Run,0-500 ft,0 NM,Bald eagle,Large,1,A,4.0,D,2.0,AEA,PA,No Cloud,1
9,Day,Approach,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
9,Night,Approach,0-500 ft,0 NM,American barn owl,Medium,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
9,Day,Approach,0-500 ft,0 NM,American kestrel,Small,1,A,1.0,A,1.0,AEA,PA,No Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ANM,OR,No Cloud,0
9,Night,Landing Roll,0-500 ft,0 NM,Savannah sparrow,Small,1,A,4.0,D,2.0,ANM,WA,Some Cloud,0
9,Night,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
9,Day,Climb,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,2-10,A,4.0,D,2.0,ANM,OR,No Cloud,0
9,Day,Approach,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,MN,No Cloud,0
9,Day,Approach,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ANM,OR,Overcast,0
9,Night,Approach,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,MN,Some Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,Horned lark,Small,2-10,A,4.0,D,2.0,ANM,CO,No Cloud,0
9,Night,Approach,"501-1,500 ft",Unknown,Mourning dove,Small,1,A,4.0,D,2.0,ACE,KS,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Rock pigeon,Small,1,A,4.0,D,2.0,AWP,AZ,No Cloud,0
9,Day,Approach,Unknown,0 NM,Ring-billed gull,Medium,1,A,4.0,D,2.0,ANE,ME,No Cloud,0
9,Night,Approach,"501-1,500 ft",0-5 NM,Cuckoos,Small,2-10,A,4.0,D,2.0,AEA,NY,No Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,American golden-plover,Small,1,A,4.0,D,2.0,ANE,MA,Overcast,0
8,Day,Departure,Unknown,Unknown,Anhinga,Medium,1,A,4.0,D,2.0,ASO,FL,Unknown,1
9,Day,Landing Roll,0-500 ft,0 NM,Ring-billed gull,Medium,1,A,3.0,D,2.0,ANE,ME,Some Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,2-10,A,4.0,D,2.0,ANM,OR,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Horned lark,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
8,Day,Approach,0-500 ft,Unknown,Mourning dove,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,1
8,Day,Approach,"501-1,500 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,DC,Unknown,1
8,Day,Approach,0-500 ft,0 NM,Killdeer,Small,1,A,3.0,D,2.0,AGL,OH,Some Cloud,1
9,Night,Approach,"501-1,500 ft",0-5 NM,Red-eyed vireo,Small,1,A,4.0,D,2.0,ASO,GA,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ACE,NE,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Ring-billed gull,Medium,1,A,4.0,D,2.0,ANE,ME,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Killdeer,Small,2-10,A,4.0,D,2.0,AGL,MI,Some Cloud,0
9,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,IL,No Cloud,0
9,Night,Climb,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
9,Day,Approach,"501-1,500 ft",0-5 NM,Chimney swift,Small,1,A,3.0,D,2.0,ASO,GA,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Horned lark,Small,1,A,4.0,D,2.0,ANM,CO,No Cloud,0
8,Night,Climb,Unknown,20-50 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,VA,No Cloud,1
6,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,Unknown,0
6,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,OH,Unknown,0
9,Dusk,Climb,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,Overcast,0
9,Day,Landing Roll,0-500 ft,0 NM,Swallows,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
9,Day,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - large,Large,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
9,Day,Take-off Run,0-500 ft,0 NM,American kestrel,Small,1,A,4.0,D,2.0,ANE,VT,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Western meadowlark,Small,1,A,3.0,D,2.0,ANM,CO,No Cloud,0
9,Night,Approach,"501-1,500 ft",0-5 NM,Common yellowthroat,Small,2-10,A,4.0,D,2.0,AEA,NJ,No Cloud,0
9,Day,Climb,0-500 ft,0 NM,Unknown bird,Unknown,1,A,3.0,C,2.0,ACE,MO,No Cloud,0
9,Day,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,DC,Overcast,0
9,Night,Approach,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
6,Night,Climb,0-500 ft,Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,AWP,AZ,Unknown,0
6,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,ND,Unknown,0
10,Day,Descent,"10,000 ft+",0-5 NM,Unknown bird,Unknown,2-10,A,4.0,D,2.0,ANM,UT,Some Cloud,0
10,Night,Climb,"1,501-3,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,IL,No Cloud,0
10,Night,Approach,0-500 ft,Unknown,Bay-breasted warbler,Small,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
10,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
10,Day,Climb,Unknown,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
9,Night,Take-off Run,0-500 ft,0 NM,American barn owl,Medium,1,A,4.0,D,2.0,ASO,TN,Unknown,0
9,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
6,Day,Approach,Unknown,0 NM,Unknown bird,Unknown,1,A,3.0,D,2.0,ASW,TX,Unknown,0
9,Day,Landing Roll,0-500 ft,0 NM,Barn swallow,Small,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
9,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,AEA,PA,Some Cloud,0
10,Night,Approach,Unknown,Unknown,White-throated sparrow,Small,1,A,4.0,D,2.0,AEA,PA,No Cloud,0
9,Day,Landing Roll,0-500 ft,0 NM,Mourning dove,Small,2-10,A,4.0,D,2.0,AGL,OH,Some Cloud,0
8,Day,Climb,"3,501-10,000 ft",5-20 NM,Black vulture,Large,1,A,4.0,D,3.0,ASO,KY,Unknown,1
6,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,AGL,OH,Unknown,0
6,Day,Approach,0-500 ft,0-5 NM,Doves,Small,1,A,4.0,D,2.0,ANM,WA,Unknown,0
6,Day,Approach,Unknown,0 NM,Unknown bird,Unknown,1,A,3.0,D,2.0,ASW,TX,Unknown,0
6,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,1.0,A,1.0,AGL,MI,Unknown,0
6,Day,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,SC,Unknown,0
10,Day,Climb,"10,000 ft+",20-50 NM,Unknown bird - large,Large,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
6,Day,Departure,Unknown,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,SC,Unknown,0
10,Night,Descent,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
10,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,OK,No Cloud,0
10,Day,Take-off Run,0-500 ft,0 NM,Red-tailed hawk,Medium,1,A,4.0,D,2.0,ANM,WA,Unknown,0
6,Day,Landing Roll,0-500 ft,0 NM,Horned lark,Small,1,A,3.0,D,2.0,ANM,CO,Some Cloud,0
10,Night,Approach,"3,501-10,000 ft",20-50 NM,Eastern red bat,Small,1,A,4.0,D,2.0,AEA,NY,Some Cloud,0
10,Night,Departure,Unknown,Unknown,Bay-breasted warbler,Small,1,A,4.0,D,2.0,ASO,GA,Unknown,0
10,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,3.0,C,2.0,AGL,MN,No Cloud,0
10,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
7,Day,Climb,0-500 ft,0 NM,Sparrows,Small,1,A,4.0,D,2.0,AGL,OH,No Cloud,0
10,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,MI,No Cloud,0
10,Night,Approach,"3,501-10,000 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,IL,No Cloud,0
10,Night,Take-off Run,0-500 ft,0 NM,Greenish warbler,Small,1,A,5.0,D,2.0,FGN,FN,Unknown,0
10,Night,Approach,Unknown,0-5 NM,Yellow-rumped warbler,Small,1,A,4.0,D,2.0,AEA,VA,No Cloud,0
8,Day,Take-off Run,0-500 ft,0 NM,Red-tailed hawk,Medium,1,A,4.0,D,2.0,AGL,IN,No Cloud,1
10,Day,Climb,0-500 ft,0-5 NM,Unknown bird - small,Small,2-10,A,2.0,A,2.0,ANM,OR,Some Cloud,0
8,Day,Approach,Unknown,0-5 NM,Gulls,Medium,1,A,1.0,A,1.0,ANE,CT,No Cloud,1
10,Night,Approach,"501-1,500 ft",Unknown,American robin,Small,1,A,4.0,D,2.0,ANE,MA,Some Cloud,0
10,Night,Approach,"3,501-10,000 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,NJ,No Cloud,0
10,Night,Landing Roll,0-500 ft,0 NM,Horned lark,Small,2-10,A,3.0,D,2.0,ANM,CO,Some Cloud,0
10,Night,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
10,Night,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
8,Day,Approach,0-500 ft,Unknown,Osprey,Large,1,A,3.0,D,2.0,ANE,ME,Some Cloud,1
10,Night,Approach,Unknown,Unknown,American robin,Small,1,A,4.0,D,2.0,AEA,NY,No Cloud,0
10,Night,Approach,Unknown,5-20 NM,Yellow-rumped warbler,Small,1,A,4.0,D,2.0,AEA,DC,No Cloud,0
10,Night,Climb,"1,501-3,500 ft",0-5 NM,Clay-colored sparrow,Small,1,A,4.0,D,2.0,AEA,MD,No Cloud,0
10,Night,Approach,"501-1,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,NC,Some Cloud,0
10,Night,Approach,"3,501-10,000 ft",Unknown,American robin,Small,1,A,4.0,D,2.0,ANE,MA,Some Cloud,0
10,Day,Climb,0-500 ft,Unknown,American robin,Small,1,A,4.0,D,2.0,AEA,PA,Unknown,0
10,Night,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,SC,Overcast,0
10,Day,Approach,0-500 ft,0-5 NM,Cedar waxwing,Small,1,A,4.0,D,2.0,AEA,PA,Overcast,0
10,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
8,Day,Landing Roll,0-500 ft,0 NM,Turkey vulture,Large,2-10,A,4.0,D,2.0,ASO,NC,Some Cloud,1
10,Night,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird - large,Large,1,A,4.0,D,2.0,AEA,NY,Some Cloud,0
10,Night,Approach,"1,501-3,500 ft",5-20 NM,Song sparrow,Small,1,A,4.0,D,2.0,AEA,NJ,No Cloud,0
10,Dusk,Landing Roll,0-500 ft,0 NM,Mourning dove,Small,1,A,4.0,D,2.0,AGL,IL,Overcast,0
10,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,NY,No Cloud,0
10,Night,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,IN,No Cloud,0
10,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,NY,Some Cloud,0
10,Day,Approach,0-500 ft,Unknown,Purple finch,Small,2-10,A,4.0,D,2.0,AEA,NJ,Some Cloud,0
10,Night,Landing Roll,0-500 ft,0 NM,American robin,Small,1,A,4.0,D,2.0,AEA,DC,No Cloud,0
10,Night,Approach,"3,501-10,000 ft",Unknown,Eastern phoebe,Small,2-10,A,4.0,D,2.0,AEA,NY,No Cloud,0
10,Night,Approach,"501-1,500 ft",Unknown,Dark-eyed junco,Small,1,A,4.0,D,2.0,AEA,NY,No Cloud,0
10,Night,Descent,"3,501-10,000 ft",20-50 NM,Dark-eyed junco,Small,1,A,4.0,D,2.0,AEA,NY,No Cloud,0
10,Night,Approach,"501-1,500 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,DC,No Cloud,0
10,Night,Approach,Unknown,Unknown,Hermit thrush,Small,1,A,4.0,D,2.0,ANE,CT,No Cloud,0
8,Day,Arrival,Unknown,Unknown,Tricolored heron,Small,1,A,4.0,D,2.0,ASO,FL,Unknown,0
8,Night,Climb,"3,501-10,000 ft",20-50 NM,Unknown bird,Unknown,2-10,A,4.0,D,2.0,ANM,UT,Some Cloud,1
5,Night,Climb,0-500 ft,Unknown,White ibis,Medium,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
9,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
9,Day,Approach,"501-1,500 ft",Unknown,Canada goose,Large,1,A,4.0,D,2.0,AEA,NY,No Cloud,0
